ID,Kategori Umum,Kategori Khusus,Penyelenggara,Posisi,Deskripsi,Durasi,Tanggal Pendaftaran,Link,CP,Jenis Kontak,Lokasi,Persyaratan Pendaftaran,Skill yang didapat,,,
70,Kegiatan Umum,Magang,United Tractors ,"Environment, Health and Safety Intern","United Tractors Pandu Engineering Internship Program

PT United Tractors Pandu Engineering merupakan salah satu perusahaan terkemuka di Jakarta Pusat di bidang manufaktur & rekayasa alat berat. Dilengkapi dengan teknologi terbaru pada sistem manufaktur dan rekayasa berkualitas, PATRiA akan memastikan produksi berjalan lebih cepat, lebih efisien dan dapat diandalkan untuk mengirimkan produk sesuai jadwal. 

PATRiA  memberikan kesempatan untuk mahasiswa dapat ikut serta terjun langsung dalam pencapaian target perusahaan sehingga dapat memeberikan layanan purna jual yang prima serta memberikan solusi berdasarkan kebutuhan spesifik pelanggan.

Para peserta magang akan berkontribusi dengan menerapkan pengetahuan mereka sesuai bidang studi masing masing pada project dengan rincian sebagai berikut:
1. People  Management
2. Operation Management
3. Digitalization
4. Business Development
5. Communication and Graphic Designer
6. Internal Audit
7. Maintenance
8. EHS



",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/f8c1e483-fc86-11ee-be48-1676ae1015eb,628824565034,Whatsapp,Bekasi,"Kriteria Peserta

Jurusan: Kesehatan Masyarakat, K3,Teknik Lingkungan/Teknik Industri, Sistem Informasi, dan Statistika
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Interpersonal Skill
- Safety Management
- Drive and Courage
- Health Management
- Teamwork",,,
71,Kegiatan Umum,Magang,United Tractors ,Business Process Innovation and Risk Management Intern,"United Tractors Pandu Engineering Internship Program

PT United Tractors Pandu Engineering merupakan salah satu perusahaan terkemuka di Jakarta Pusat di bidang manufaktur & rekayasa alat berat. Dilengkapi dengan teknologi terbaru pada sistem manufaktur dan rekayasa berkualitas, PATRiA akan memastikan produksi berjalan lebih cepat, lebih efisien dan dapat diandalkan untuk mengirimkan produk sesuai jadwal. 

PATRiA  memberikan kesempatan untuk mahasiswa dapat ikut serta terjun langsung dalam pencapaian target perusahaan sehingga dapat memeberikan layanan purna jual yang prima serta memberikan solusi berdasarkan kebutuhan spesifik pelanggan.

Para peserta magang akan berkontribusi dengan menerapkan pengetahuan mereka sesuai bidang studi masing masing pada project dengan rincian sebagai berikut:
1. People  Management
2. Operation Management
3. Digitalization
4. Business Development
5. Communication and Graphic Designer
6. Internal Audit
7. Maintenance
8. EHS



",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/de82d333-fc6d-11ee-be48-1676ae1015eb,628304673899,Whatsapp,Bekasi,"Kriteria Peserta

Jurusan: Teknik Industri dan Manajemen
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Teamwork
- Interpersonal Skill
- Business Process and Innovation
- Project Management
- Drive and Courage
- Analysis & Judgement",,,
72,Kegiatan Umum,Magang,United Tractors ,Business Development Intern,"United Tractors Pandu Engineering Internship Program

PT United Tractors Pandu Engineering merupakan salah satu perusahaan terkemuka di Jakarta Pusat di bidang manufaktur & rekayasa alat berat. Dilengkapi dengan teknologi terbaru pada sistem manufaktur dan rekayasa berkualitas, PATRiA akan memastikan produksi berjalan lebih cepat, lebih efisien dan dapat diandalkan untuk mengirimkan produk sesuai jadwal. 

PATRiA  memberikan kesempatan untuk mahasiswa dapat ikut serta terjun langsung dalam pencapaian target perusahaan sehingga dapat memeberikan layanan purna jual yang prima serta memberikan solusi berdasarkan kebutuhan spesifik pelanggan.

Para peserta magang akan berkontribusi dengan menerapkan pengetahuan mereka sesuai bidang studi masing masing pada project dengan rincian sebagai berikut:
1. People  Management
2. Operation Management
3. Digitalization
4. Business Development
5. Communication and Graphic Designer
6. Internal Audit
7. Maintenance
8. EHS



",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/3a5a72c8-fc71-11ee-83d0-f6372899f078,628114116875,Whatsapp,Bekasi,"Kriteria Peserta

Jurusan: Teknik Mesin, Sastra Cina, dan Manajemen
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Analysis & Judgement
- Interpersonal Skill
- Teamwork
- Project Management
- Drive and Courage
",,,
73,Kegiatan Umum,Magang,United Tractors ,Civil & Architecture Construction ,"Acset Indonusa Internship Program

PT Acset Indonusa Tbk (BEI: ACST) adalah perusahaan jasa konstruksi terkemuka di Jakarta Pusat. Berdiri sejak tahun 1995 hingga saat ini, ACSET telah menempa keahlian khususnya dalam bidang fondasi dan pembongkaran bangunan. Kini, ACSET merupakan bagian dari keluarga besar perusahaan ternama di Jakarta Pusat, PT Astra International Tbk, melalui anak perusahaannya, PT United Tractors Tbk.

Dalam napak tilasnya, ACSET telah berkecimpung dalam berbagai proyek pembangunan prestisius di berbagai penjuru negeri. Dengan berani menghadapi setiap tantangan, ACSET berinovasi dalam bidang pembangunan, dengan terus mengedepankan kualitas, keselamatan kerja, dan ketepatan waktu penyelesaian. Setiap karya yang telah dihasilkan membuktikan bagaimana ACSET membangun rasa percaya dan hubungan kerjasama erat dengan pelanggannya, dengan tujuan untuk membangun karya-karya yang ACSET dirikan dengan penuh kebanggaan

Selaras dengan semangat dan cita-cita Astra sebagai aset bagi bangsa yang terus berpacu mencapai keunggulan, ACSET terus menghadapi tantangan-tantangan dalam bidang jasa konstruksi, serta terus berkembang secara aktif untuk berkontribusi demi kemakmuran bangsa melalui pembangunan unggul yang berkualitas dan aman.


",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/4bb70af2-fc6c-11ee-877d-ee833f3bb5c3,628537879036,Whatsapp,Bekasi,"Kriteria Peserta

Jurusan: Arsitektur ,Teknik Sipil, Teknik Geodesi/Geomatika

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Teamwork
- Drive and Courage
- Building Standardization
- Building Management
-  Project Management
",,,
74,Kegiatan Umum,Magang,United Tractors ,Operation Team Intern,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang


",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/35cdb1c4-fc9e-11ee-877d-ee833f3bb5c3,628685371281,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan: S1 Teknik Mesin, Teknik Elektro, Teknik Industri, Statistika

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Analysis & Judgement
- Interpersonal Skill
- Teamwork
- Project Management
- Drive and Courage
",,,
75,Kegiatan Umum,Magang,United Tractors ,Communication and Graphic Designer Intern,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang

",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/ed28ce1a-fc9f-11ee-be48-1676ae1015eb,628308964538,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan: Ilmu Komunikasi/Manajemen/Multimedia/Desain Komunikasi Visual/Sastra Inggris/Sastra Jakarta Pusat/Public Relation/Jurnalistik/Videografi/Desain Grafis/Advertising/Brodcasting/Teknik Industri

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis
","Kompetensi yang Dikembangkan
- Drive and Courage
- Interpersonal Skill
- Content Research
- Social Media Management
- Digital Content Development

",,,
76,Kegiatan Umum,Magang,United Tractors ,People Management Intern,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang


",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/20910596-fca1-11ee-b3c3-42bfe4d30846,628954936284,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan : S1 Teknik Industri/Manajemen/Psikologi/Sastra Inggris/Ilmu Komunikasi

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Culture Management
- Drive and Courage
- Learning and Competency Development
- Interpersonal Skill
- Knowledge Management",,,
77,Kegiatan Umum,Magang,United Tractors ,Health and Safety,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang

",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/028a2381-fcac-11ee-877d-ee833f3bb5c3,628691693627,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan : S1 Kesehatan Masyarakat, Kesejahteraan Sosial, Teknik Lingkungan

Jenjang : S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Drive and Courage
- Interpersonal Skill
- Teamwork
- Safety Management
- Health Management

",,,
78,Kegiatan Umum,Magang,United Tractors ,Legal and Compliance Intern,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang

",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/90c971e0-fcac-11ee-a0c9-42fbd8755c1a,628396526221,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan: S1 Hukum

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Interpersonal Skill
- Corporate Communication
- Compliance and Legal Management
- Teamwork
- Drive and Courage
",,,
79,Kegiatan Umum,Magang,United Tractors ,Sustainability Team Intern,"Patria Maritim Perkasa Internship Program

established at Batam in 2005
- subsidiary of United Tractors and Astra International group
- provides solution in ship design & ship building industry
- supported by excellent and expertise marine engineer team
- provides integrated solution and customized ship design

Penempatan untuk program ini akan di Batam, Banjarmasin dan Cikarang

",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/22936b3c-fcad-11ee-b3c3-42bfe4d30846,628528203147,Whatsapp,Kota Batam,"Kriteria Peserta

Jurusan: S1 Teknik Industri/Teknik Lingkungan

Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Drive and Courage
- Interpersonal Skill
- Sustainability Knowledge
- Teamwork
- Project Management
",,,
80,Kegiatan Umum,Magang,United Tractors ,Daycare Management Intern,"Yayasan Karya Bakti UT Internship Program

Yayasan Karya Bakti United Tractors (YKBUT) didirikan oleh PT United Tractors Tbk (UT) pada 27 Februari 2008. Sejalan dengan visi dan misi Tanggung Jawab Sosial Perusahaan, membangun pendidikan Jakarta Pusat, YKBUT mendirikan UT School di tahun yang sama untuk mendidik calon Mekanik dan Operator Alat Berat.

Pada 25 Juni 2018, YKBUT mendirikan Day Care UT Grup. Day Care UT Grup (UT D’CARE) adalah fasilitas penitipan dan pengasuhan anak bagi karyawan UT Grup yang membutuhkan tempat terpercaya untuk mengoptimalkan tumbuh kembang anak dalam pendidikan, perawatan, dan perlindungan dengan menggantikan sementara peran stimulasi orang tua selama bekerja.

Kehadiran Daycare UT Grup di lingkungan kantor menjadi bentuk peran dan komitmen UT yang tergabung dalam Asosiasi Perusahaan Sahabat Anak Jakarta Pusat (APSAI) bersama UNICEF dan Kementrian Pemberdayaan Perempuan dan Perlindungan Anak, yang menggaungkan kepada perusahaan dan komunitas bisnis agar menempatkan prinsip kesejahteraan anak sebagai fokus utama dari tanggung jawab sosial perusahaan.


",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/eaefaec2-fcb2-11ee-877d-ee833f3bb5c3,628782375311,Whatsapp,Jakarta Timur,"Kriteria Peserta

Jurusan: Psikologi/Pendidikan Anak Usia Dini
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Operation Management
- Drive and Courage
- Interpersonal Skill
- Project Management
- Teamwork
",,,
81,Kegiatan Umum,Magang,United Tractors ,People Management Intern,"United Tractors Pandu Engineering Internship Program

PT United Tractors Pandu Engineering merupakan salah satu perusahaan terkemuka di Jakarta Pusat di bidang manufaktur & rekayasa alat berat. Dilengkapi dengan teknologi terbaru pada sistem manufaktur dan rekayasa berkualitas, PATRiA akan memastikan produksi berjalan lebih cepat, lebih efisien dan dapat diandalkan untuk mengirimkan produk sesuai jadwal. 

PATRiA  memberikan kesempatan untuk mahasiswa dapat ikut serta terjun langsung dalam pencapaian target perusahaan sehingga dapat memeberikan layanan purna jual yang prima serta memberikan solusi berdasarkan kebutuhan spesifik pelanggan.

Para peserta magang akan berkontribusi dengan menerapkan pengetahuan mereka sesuai bidang studi masing masing pada project dengan rincian sebagai berikut:
1. People  Management
2. Operation Management
3. Digitalization
4. Business Development
5. Communication and Graphic Designer
6. Internal Audit
7. Maintenance
8. EHS
",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/cdc1f1c8-fc75-11ee-a771-2216850b337c,628606669786,Whatsapp,Jakarta Timur,"Kriteria Peserta

Jurusan: Teknik Industri/Teknik Mesin, Accounting, Manajemen,Psikologi, Teknologi Pendidikan/Manajemen Pendidikan, DKV, 
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Analysis & Judgement
- Interpersonal Skill
- Teamwork
- Project Management
- Drive and Courage
",,,
82,Kegiatan Umum,Magang,United Tractors ,Communication and Graphic Designer Intern,"Yayasan Karya Bakti UT Internship Program

Yayasan Karya Bakti United Tractors (YKBUT) didirikan oleh PT United Tractors Tbk (UT) pada 27 Februari 2008. Sejalan dengan visi dan misi Tanggung Jawab Sosial Perusahaan, membangun pendidikan Jakarta Pusat, YKBUT mendirikan UT School di tahun yang sama untuk mendidik calon Mekanik dan Operator Alat Berat.

Pada 25 Juni 2018, YKBUT mendirikan Day Care UT Grup. Day Care UT Grup (UT D’CARE) adalah fasilitas penitipan dan pengasuhan anak bagi karyawan UT Grup yang membutuhkan tempat terpercaya untuk mengoptimalkan tumbuh kembang anak dalam pendidikan, perawatan, dan perlindungan dengan menggantikan sementara peran stimulasi orang tua selama bekerja.

Kehadiran Daycare UT Grup di lingkungan kantor menjadi bentuk peran dan komitmen UT yang tergabung dalam Asosiasi Perusahaan Sahabat Anak Jakarta Pusat (APSAI) bersama UNICEF dan Kementrian Pemberdayaan Perempuan dan Perlindungan Anak, yang menggaungkan kepada perusahaan dan komunitas bisnis agar menempatkan prinsip kesejahteraan anak sebagai fokus utama dari tanggung jawab sosial perusahaan.


",5 bulan,26 April - 10 Juni 2024,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c4be4eb1-cdfa-4d76-aa4a-e2bd17fbebbf/cdc912f9-fcb3-11ee-b3c3-42bfe4d30846,628771279527,Whatsapp,Jakarta Timur,"Kriteria Peserta

Jurusan: Ilmu Komunikasi/Manajemen/Multimedia/Desain Komunikasi Visual/Sastra Inggris/Sastra Jakarta Pusat/Public Relation/Jurnalistik/Videografi/Desain Grafis/Advertising/Brodcasting/Teknik Industri
Jenjang: S1
Semester: Minimal semester 5

Kriteria soft skills:
- Memiliki kemampuan komunikasi yang baik
- Mampu bekerja dalam tim
- Memiliki inisiatif tinggi
- Memiliki kemampuan analisis","Kompetensi yang Dikembangkan
- Digital Content Development
- Drive and Courage
- Content Research
- Social Media Management
- Teamwork",,,
